,DEPARTAMENTO,MUNICIPIO,CODIGO REGISTRO,FECHA REGISTRO,CAEB_SEP,CIRC,NOMBRE DE LA UNIDAD
4139,BENI,RIBERALTA,0000002838,2013-08-03,,4,CARPINTERIA ADOLFO TORREZ
4140,COCHABAMBA,QUILLACOLLO,0309010025,2013-08-07,20100,4,ASERRADERO URKUPIÑA
4141,TARIJA,CERCADO,0601010094,2013-08-07,36102,4,MACOMET MAS CALIDAD EN CONSTRUCCIONES METALICAS
4142,COCHABAMBA,QUILLACOLLO,0309010156,2013-08-07,37200,4,INDUCAR
4143,TARIJA,CERCADO,0601010094,2013-08-07,28110,4,MACOMET MAS CALIDAD EN CONSTRUCCIONES METALICAS
4144,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000942,2013-08-07,15411,4,PANADERIA EUGENIA
4145,COCHABAMBA,QUILLACOLLO,0309010025,2013-08-07,20220,4,ASERRADERO URKUPIÑA
4146,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000941,2013-08-07,15499,4,PRODUCTOS DULCE PRIMAVERA
4147,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000954,2013-08-08,15419,4,PANIFICADORA LOS ANGELES 
4148,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000954,2013-08-08,15411,4,PANIFICADORA LOS ANGELES 
4149,COCHABAMBA,QUILLACOLLO,0309010118,2013-08-08,36990,4,UNICOLOR
4150,SANTA CRUZ,LA GUARDIA,0701040102,2013-08-08,20220,4,CARPINTERIA ARTESANAL ROXANA
4151,COCHABAMBA,COCHABAMBA,0301010313,2013-08-08,24112,3,ELABORACION DE HIPOCLORITO DE SODIO INDUSTRIA CRUZ MOLINA
4152,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000940,2013-08-08,15411,4,PANADERIA GAUCHO
4153,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000943,2013-08-09,15411,4,PANADERIA MARIA
4154,POTOSI,POTOSI,0000000401,2013-08-12,15441,4,PRODUCTOS MONTERREY
4155,BENI,RIBERALTA,0000002839,2013-08-12,36101,4,CARPINTERIA Y MUEBLERIA JAVIER
4156,BENI,RIBERALTA,0000002840,2013-08-12,,4,CARPINTERIA Y MADERERA PAQUIRO
4157,BENI,RIBERALTA,0000002840,2013-08-12,20220,4,CARPINTERIA Y MADERERA PAQUIRO
4158,BENI,RIBERALTA,0000002840,2013-08-12,36101,4,CARPINTERIA Y MADERERA PAQUIRO
4159,LA PAZ,EL ALTO,0000002435,2013-08-12,18102,4,PRESENTACIONES TINNOS
4160,LA PAZ,EL ALTO,0000002435,2013-08-12,18103,4,PRESENTACIONES TINNOS
4161,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000946,2013-08-12,28920,4,TALLER DE SOLDADURA CHINO VELOZ
4162,LA PAZ,EL ALTO,0000002437,2013-08-12,15411,4,PANADERIA CORI
4163,LA PAZ,EL ALTO,0000002434,2013-08-13,15411,4,PANADERIA SAN PABLO II
4164,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000945,2013-08-13,15411,4,JHOANA ANGELICA JALDIN COLQUE
4165,ORURO,ORURO,0000000104,2013-08-14,15411,4,PANADERIA
4166,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000951,2013-08-15,15543,4,INDUSTRIAS GUADALUPE
4167,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000950,2013-08-15,22220,4,IMPRENTA GRAFICOLOR GUVEI SRL
4168,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000951,2013-08-15,15542,4,INDUSTRIAS GUADALUPE
4169,TARIJA,CERCADO,0601010392,2013-08-15,28110,4,TALLER METALURGICO IMR
4170,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000948,2013-08-15,15419,4,PANADERIA
4171,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000948,2013-08-15,15411,4,PANADERIA
4172,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000952,2013-08-15,24230,3,ZOOVETIC SRL
4173,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000955,2013-08-16,22210,4,IMPRENTA NUESTRA SEÑORA DE GUADALUPE
4174,LA PAZ,EL ALTO,0000002442,2013-08-16,15314,4,ELABORACION DE FIDEO PASANKALLA
4175,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000953,2013-08-16,15411,4,PANADERIA LINDA
4176,TARIJA,CERCADO,0601010402,2013-08-17,34200,4,SANTOS NORMANDO ACEBO AVEDAÑO
4177,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000958,2013-08-19,15411,4,PANADERIA JESUS
4178,LA PAZ,EL ALTO,0000002441,2013-08-19,28110,4,GUZ METAL
4179,POTOSI,POTOSI,0000002664,2013-08-19,15411,4,PANADERIA SAN NICOLAS
4180,LA PAZ,EL ALTO,0000002440,2013-08-20,15411,4,PANADERIA FANNOR
4181,COCHABAMBA,QUILLACOLLO,0309010245,2013-08-20,15113,4,EMBUTIDOS SANTIAFO I
4182,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000944,2013-08-20,15134,4,FRUTAS DESHIDRATADAS 
4183,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000944,2013-08-20,15314,4,FRUTAS DESHIDRATADAS 
4184,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000947,2013-08-20,15411,4,PANADERIA FELIZ
4185,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000949,2013-08-20,15411,4,PANADERIA JOSE LUIS ESCOBBAR ARAOZ
4186,LA PAZ,EL ALTO,0000002438,2013-08-21,36990,4,TALLER DE ELABORACION DE MANIQUIS
4187,BENI,RIBERALTA,0000000972,2013-08-21,36101,4,CARPINTERIA Y MUEBLERIA HRNOS SANJINEZ OBLEA
4188,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000956,2013-08-21,22210,4,REEDREQ
4189,LA PAZ,EL ALTO,0000002439,2013-08-21,15411,4,PANADERIA LOS ANGELES
4190,BENI,RIBERALTA,0000002842,2013-08-22,36101,4,CARPINTERIA TEDDY
4191,BENI,RIBERALTA,0000002842,2013-08-22,20220,4,CARPINTERIA TEDDY
4192,BENI,RIBERALTA,0000002842,2013-08-22,,4,CARPINTERIA TEDDY
4193,BENI,RIBERALTA,0000002843,2013-08-22,20220,4,MUEBLERIA ROBLEDO
4194,BENI,RIBERALTA,0000000984,2013-08-22,36101,4,CARPINTERIA Y MUEBLERIA ASHANTY DECORACIONES
4195,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000959,2013-08-22,15411,4,PANADERIA EL BUEN PAN 
4196,BENI,RIBERALTA,0000002843,2013-08-22,36101,4,MUEBLERIA ROBLEDO
4197,CHUQUISACA,SUCRE,0101010230,2013-08-22,15113,4,"JAMONES Y FIAMBRES ""PROMESUR"""
4198,LA PAZ,EL ALTO,0000002446,2013-08-22,15411,4,PANADERIA JUAN MIGUEL
4199,BENI,RIBERALTA,0000002841,2013-08-22,36101,4,CARPINTERIA APAZA
4200,BENI,RIBERALTA,0000002841,2013-08-22,20220,4,CARPINTERIA APAZA
4201,BENI,RIBERALTA,0000002841,2013-08-22,,4,CARPINTERIA APAZA
4202,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000957,2013-08-22,20100,4,BARRACA CENTRO COMUNITARIO DE NEGOCIOS FORESTALES NORTE DE LA PAZ
4203,CHUQUISACA,SUCRE,0000002647,2013-08-22,15113,4,JAMONES Y FIAMBRES PROMESUR
4204,BENI,RIBERALTA,0000002843,2013-08-22,,4,MUEBLERIA ROBLEDO
4205,BENI,RIBERALTA,0000000984,2013-08-22,20220,4,CARPINTERIA Y MUEBLERIA ASHANTY DECORACIONES
4206,BENI,RIBERALTA,0000002844,2013-08-23,36101,4,CARPINTERIA REYES
4207,BENI,RIBERALTA,0000000981,2013-08-23,36101,4,CARPINTERIA Y MUEBLERIA SAUL
4208,BENI,RIBERALTA,0000000981,2013-08-23,20220,4,CARPINTERIA Y MUEBLERIA SAUL
4209,BENI,RIBERALTA,0000000974,2013-08-23,36101,4,CARPINTERIA EDUARDO PACAMIA TORREZ
4210,BENI,RIBERALTA,0000000974,2013-08-23,20220,4,CARPINTERIA EDUARDO PACAMIA TORREZ
4211,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000960,2013-08-23,15411,4,PANADERIA SANTA MARIA
4212,LA PAZ,EL ALTO,0000002443,2013-08-23,28920,4,CITY CAR
4213,TARIJA,CERCADO,0601010394,2013-08-23,15521,4,BODEGA LA PREFERIDA
4214,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000961,2013-08-23,15499,4,APISBOL SRL
4215,BENI,RIBERALTA,0000000975,2013-08-24,20220,4,CARPINTERIA EL ROBLE
4216,BENI,RIBERALTA,0000000978,2013-08-24,36101,4,CARPINTERIA GABRIELITA
4217,BENI,RIBERALTA,0000000977,2013-08-24,20220,4,CARPINTERIA ESTEBAN DIAS ROJAS
4218,BENI,RIBERALTA,0000000975,2013-08-24,36101,4,CARPINTERIA EL ROBLE
4219,BENI,RIBERALTA,0000000978,2013-08-24,20220,4,CARPINTERIA GABRIELITA
4220,BENI,RIBERALTA,0000000977,2013-08-24,36101,4,CARPINTERIA ESTEBAN DIAS ROJAS
4221,BENI,RIBERALTA,0000000976,2013-08-24,36101,4,CARPINTERIA VELAZCO
4222,BENI,RIBERALTA,0000000976,2013-08-24,20220,4,CARPINTERIA VELAZCO
4223,LA PAZ,VIACHA,0208010065,2013-08-26,26930,3,CERAMICA 14 DE SEPTIEMBRE
4224,TARIJA,CERCADO,0601010397,2013-08-26,28920,4,SERDCON SERVICIOS GENERALES
4225,TARIJA,CERCADO,0601010397,2013-08-26,28110,4,SERDCON SERVICIOS GENERALES
4226,TARIJA,CERCADO,0601010395,2013-08-26,,4,COALBO
4227,TARIJA,CERCADO,0601010396,2013-08-26,29220,4,TALLER INDUSTRIAS MORON
4228,LA PAZ,VIACHA,0208010012,2013-08-26,26930,3,CERAMICA COPACABANA
4229,COCHABAMBA,TIQUIPAYA,0309030011,2013-08-26,18109,4,LEATHER LAND
4230,COCHABAMBA,TIQUIPAYA,0309030011,2013-08-26,19120,4,LEATHER LAND
4231,TARIJA,CERCADO,0601010396,2013-08-26,29240,4,TALLER INDUSTRIAS MORON
4232,LA PAZ,VIACHA,0208010061,2013-08-26,26950,3,TECNOPRECO SRL
4233,TARIJA,CERCADO,0601010396,2013-08-26,29230,4,TALLER INDUSTRIAS MORON
4234,COCHABAMBA,QUILLACOLLO,0309010246,2013-08-28,15542,4,MICRO EMPRESA INDUSTRIAL LOZA MEILOZ
4235,LA PAZ,EL ALTO,0000002447,2013-08-29,15411,4,PANADERIA REMEDIOS
4236,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000304,2013-08-29,15411,4,PANADERIA MIRIAM SAICO
4237,LA PAZ,EL ALTO,0000002448,2013-08-29,15411,4,PANADERIA JULIANA
4238,COCHABAMBA,COLCAPIRHUA,0309050242,2013-08-30,26950,4,HORMIGONES PRETENSADOS CAMARGO HORPREC S.R.L.
4239,LA PAZ,EL ALTO,0000002445,2013-08-30,28920,4,TALLER DE MECANICA AUTOMOTRIZ
4240,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000963,2013-08-30,15411,4,PANADERIA QUISPE
4241,COCHABAMBA,TIQUIPAYA,0309030050,2013-08-30,15134,4,IMPORT - EXPORT ECOPAL
4242,BENI,RIBERALTA,0000002845,2013-09-01,36101,4,CARPINTERIA MUEBLERIA ABASTO
4243,BENI,RIBERALTA,0000002845,2013-09-01,,4,CARPINTERIA MUEBLERIA ABASTO
4244,SANTA CRUZ,LA GUARDIA,0701040103,2013-09-02,37200,4,GOSEN FERTILIZANTES ORGANICOS Y SERVICIOS
4245,BENI,RIBERALTA,0000000999,2013-09-02,36990,4,SUCURSAL DE LA BENEFICIADORA DE ALMENDRAS ROLANDO BOWLES RIVERO
4246,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000962,2013-09-02,22190,4,ARTES GRAFICAS ICREATIVE
4247,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000962,2013-09-02,22210,4,ARTES GRAFICAS ICREATIVE
4248,BENI,RIBERALTA,0802010125,2013-09-02,36990,3,SUCURSAL BENEFICIADORA DE ALMENDRAS ROLANDO BOWLES RIVERO
4249,BENI,RIBERALTA,0000000966,2013-09-04,20220,4,CARPINTERIA Y MUEBLERIA ALFA Y OMEGA
4250,BENI,RIBERALTA,0000000982,2013-09-04,36101,4,CARPINTERIA PRIMAVERA
4251,BENI,RIBERALTA,0000002837,2013-09-04,20220,4,CARPINTERIA RUTMAR
4252,BENI,RIBERALTA,0000002837,2013-09-04,36101,4,CARPINTERIA RUTMAR
4253,BENI,RIBERALTA,0000000982,2013-09-04,20220,4,CARPINTERIA PRIMAVERA
4254,BENI,RIBERALTA,0000000966,2013-09-04,36101,4,CARPINTERIA Y MUEBLERIA ALFA Y OMEGA
4255,CHUQUISACA,SUCRE,0000002645,2013-09-04,15314,4,INDUSTRIAS MALU
4256,BENI,RIBERALTA,0000000980,2013-09-04,36101,4,CARPINTERIA D&V
4257,CHUQUISACA,SUCRE,0000002646,2013-09-04,15113,4,SUPERCHEF
4258,TARIJA,CERCADO,0601010398,2013-09-04,15512,4,LICORES DI ALESSANDRO
4259,BENI,RIBERALTA,0000002837,2013-09-04,,4,CARPINTERIA RUTMAR
4260,BENI,RIBERALTA,0000000980,2013-09-04,20220,4,CARPINTERIA D&V
4261,LA PAZ,EL ALTO,0000002451,2013-09-05,15411,4,PANADERIA SAN AGUSTIN
4262,COCHABAMBA,QUILLACOLLO,0309010247,2013-09-06,,4,FRACCIONADORA DE FRUTAS Y HORTALIZAS BOLIVIA VENDE
4263,LA PAZ,EL ALTO,0000002449,2013-09-09,28920,4,TORNERIA CENTREO DE PUERTAS
4264,LA PAZ,EL ALTO,0000002450,2013-09-09,15411,4,PANADERIA ALANOCA
4265,TARIJA,CERCADO,0601010400,2013-09-09,28920,4,AUTO RE PLAST
4266,LA PAZ,EL ALTO,0000002453,2013-09-10,19120,4,SPAISSOL
4267,COCHABAMBA,QUILLACOLLO,0309010115,2013-09-11,18101,4,CONFECCIONES SBENIG
4268,COCHABAMBA,QUILLACOLLO,0309010115,2013-09-11,17120,4,CONFECCIONES SBENIG
4269,LA PAZ,EL ALTO,0000002636,2013-09-12,15313,4,PRODUCTOS NAHITA
4270,BENI,RIBERALTA,0000002850,2013-09-12,36101,4,CARPINTERIA DAMEL
4271,COCHABAMBA,VINTO,0309040017,2013-09-12,15314,4,PRODUCTOS LUCANA
4272,COCHABAMBA,VINTO,0309040017,2013-09-12,15320,4,PRODUCTOS LUCANA
4273,LA PAZ,VIACHA,0208010195,2013-09-13,26930,3,CERAMICA CERICAN
4274,COCHABAMBA,QUILLACOLLO,0309010249,2013-09-16,28120,4,CEMI
4275,TARIJA,CERCADO,0601010401,2013-09-16,34300,4,TORNERIA MECANICA ACUÑA
4276,TARIJA,CERCADO,0601010401,2013-09-16,28920,4,TORNERIA MECANICA ACUÑA
4277,SANTA CRUZ,LA GUARDIA,0701040105,2013-09-16,15313,4,PLANTA DE SILOS MOMELSA SA
4278,COCHABAMBA,QUILLACOLLO,0309010249,2013-09-16,28920,4,CEMI
4279,COCHABAMBA,QUILLACOLLO,0309010249,2013-09-16,28110,4,CEMI
4280,LA PAZ,EL ALTO,0000002635,2013-09-17,36990,4,TALLER DE MANIQUIES NELLY
4281,COCHABAMBA,QUILLACOLLO,0309010038,2013-09-17,20100,3,ASERRADERO FABOLMA
4282,CHUQUISACA,SUCRE,0000002644,2013-09-17,15411,4,PANADERIA P Y P
4283,LA PAZ,EL ALTO,0000002634,2013-09-17,20100,4,BARRACA BALLIVIAN SUCURSAL I
4284,LA PAZ,EL ALTO,0000002633,2013-09-17,28920,4,PINTO MOTORS IMPORT & EXPORT
4285,BENI,RIBERALTA,0000000964,2013-09-17,36101,4,MUEBLERIA LIMA
4286,LA PAZ,EL ALTO,0000002630,2013-09-18,24112,3,CLORO ANDINO PLANTA EL ALTO
4287,LA PAZ,EL ALTO,0000002632,2013-09-18,17113,4,TEXTILERA
4288,POTOSI,POTOSI,0000002665,2013-09-18,15411,4,PANADERIA PALMA
4289,BENI,GUAYARAMERIN,0802020025,2013-09-19,15542,4,PRODUCTOS M&C EMBOTELLADORA CIELO AZUL
4290,ORURO,ORURO,0000000003,2013-09-19,15313,4,BIO ANDE (JUAN CARLOS MEDINA ZEBALLOS)
4291,LA PAZ,EL ALTO,0000002629,2013-09-20,20100,4,CPFOR COMERCIALIZADORA DE PRODUCTOS FORESTALES
4292,LA PAZ,EL ALTO,0000002277,2013-09-20,15411,4,PANIFICADORA EL BAGUETON 
4293,LA PAZ,EL ALTO,0000002628,2013-09-20,36990,4,TALLER DE MANIQUIES RINA
4294,LA PAZ,EL ALTO,0000002626,2013-09-20,34300,4,IMPORTADORA LOAYZA MOTORS SRL
4295,BENI,RIBERALTA,0000001025,2013-09-21,20220,4,ASERRADERO Y CARPINTERIA OCHOA
4296,BENI,RIBERALTA,0000001025,2013-09-21,20100,4,ASERRADERO Y CARPINTERIA OCHOA
4297,BENI,RIBERALTA,0000001025,2013-09-21,36101,4,ASERRADERO Y CARPINTERIA OCHOA
4298,BENI,RIBERALTA,0000000973,2013-09-21,36101,4,CARPINTERIA HERMANOS SALINAS
4299,BENI,RIBERALTA,0000000983,2013-09-21,36101,4,CARPINTERIA Y MUEBLERIA HEROES DEL CHACO
4300,SANTA CRUZ,EL TORNO,7001050012,2013-09-23,26950,4,"SERVICIOS DE INGENIERIA Y ARQUITECTURA ""PROTECCIONES TECNICAS"""
4301,LA PAZ,EL ALTO,0000002622,2013-09-24,15512,4,GRUPO INDUSTRIAL WIN SRL
4302,LA PAZ,EL ALTO,0000002622,2013-09-24,15541,4,GRUPO INDUSTRIAL WIN SRL
4303,CHUQUISACA,SUCRE,0000002643,2013-09-24,20100,4,BARRACA SUCRE
4304,LA PAZ,EL ALTO,0000002624,2013-09-24,15411,4,PANADERIA TRIGO DE ORO
4305,BENI,RIBERALTA,0000000979,2013-09-24,36101,4,CARPINTERIA RUTMAR
4306,LA PAZ,EL ALTO,0000002622,2013-09-24,15543,4,GRUPO INDUSTRIAL WIN SRL
4307,LA PAZ,EL ALTO,0000002622,2013-09-24,15542,4,GRUPO INDUSTRIAL WIN SRL
4308,LA PAZ,EL ALTO,0000002623,2013-09-24,37100,4,RECICLADORA D & A 
4309,LA PAZ,EL ALTO,0000002623,2013-09-24,37200,4,RECICLADORA D & A 
4310,BENI,RIBERALTA,0000000979,2013-09-24,20220,4,CARPINTERIA RUTMAR
4311,LA PAZ,EL ALTO,0000002625,2013-09-24,20220,4,TALLER DE CARPINTERIA YUNGUEÑO
4312,LA PAZ,EL ALTO,0000002620,2013-09-25,15499,4,ENVASADORA DE GELATINAS EN POLVO EL DORADO
4313,COCHABAMBA,QUILLACOLLO,0309010250,2013-09-25,24230,3,CENTRO DE INVESTIGACIONES QUIMICAS CIQ SRL
4314,COCHABAMBA,QUILLACOLLO,0309010250,2013-09-25,24112,3,CENTRO DE INVESTIGACIONES QUIMICAS CIQ SRL
4315,LA PAZ,EL ALTO,0000002621,2013-09-25,17111,4,CENTRO DE INNOVACION PRODUCTIVA EL ALTO
4316,CHUQUISACA,SUCRE,0000002642,2013-09-25,20220,4,MADERERA LA ECONOMICA
4317,SANTA CRUZ,LA GUARDIA,0701040107,2013-09-25,15411,4,PANADERIA OYOLA
4318,TARIJA,CERCADO,0601010405,2013-09-26,28920,4,TORNERIA 15 DE ABRIL
4319,TARIJA,CERCADO,0601010405,2013-09-26,34300,4,TORNERIA 15 DE ABRIL
4320,LA PAZ,EL ALTO,0000002619,2013-09-26,15411,4,PANADERIA SERAPIO
4321,TARIJA,CERCADO,0601010404,2013-09-26,28110,4,"METALMECANICA ""LOKY-CH"""
4322,SANTA CRUZ,LA GUARDIA,0701040092,2013-09-26,15312,4,SEMILLAS VIDA
4323,COCHABAMBA,QUILLACOLLO,0309010251,2013-09-27,37100,4,FUNDICION ABDIAS
4324,LA PAZ,EL ALTO,0000002617,2013-09-27,20220,4,BARRACA CARPINTERIA CAMPOS
4325,LA PAZ,EL ALTO,0000002618,2013-09-27,15411,4,PANADERIA CEBAS
4326,LA PAZ,EL ALTO,0000002617,2013-09-27,36101,4,BARRACA CARPINTERIA CAMPOS
4327,TARIJA,CERCADO,0601010403,2013-09-29,15314,4,INDUSTRIAS ALIMENTARIAS TARIJA
4328,LA PAZ,EL ALTO,0000002616,2013-10-01,15411,4,PANADERIA CONDORI
4329,LA PAZ,EL ALTO,0000002616,2013-10-01,15419,4,PANADERIA CONDORI
4330,LA PAZ,EL ALTO,0000002615,2013-10-01,15411,4,PANADERIA UN NUEVO DIA
4331,LA PAZ,EL ALTO,0000002430,2013-10-02,26950,3,FLEXMIX SRL
4332,TARIJA,CERCADO,0601010406,2013-10-02,18103,4,SURTEX SRL
4333,TARIJA,CERCADO,0601010406,2013-10-02,18102,4,SURTEX SRL
4334,TARIJA,CERCADO,0601010406,2013-10-02,18101,4,SURTEX SRL
4335,TARIJA,CERCADO,0601010407,2013-10-02,28110,4,"TALLER METALURGICO ""METAL RUEDA"""
4336,LA PAZ,EL ALTO,0000002613,2013-10-03,15411,4,PANADERIA EL REY
4337,LA PAZ,EL ALTO,0000002612,2013-10-03,15411,4,PANADERIA 14 DE JUNIO
4338,LA PAZ,EL ALTO,0000002614,2013-10-03,15411,4,PANADERIA DON PANCHO
4339,LA PAZ,EL ALTO,0000002711,2013-10-03,28920,4,VEIZAGA & GARCIA IMPORTADORA AUTOMOTORES SRL
4340,POTOSI,POTOSI,0000002666,2013-10-04,15411,4,PANADERIA TICKA LOMA
4341,LA PAZ,EL ALTO,0000002714,2013-10-04,28920,4,LETREROS TREBOL
4342,LA PAZ,EL ALTO,0000002713,2013-10-07,15411,4,PANADERIA TRIGAL I
4343,LA PAZ,EL ALTO,0201042523,2013-10-07,15411,4,PANADERIA APAZA
4344,LA PAZ,EL ALTO,0000002436,2013-10-07,15411,4,PANADERIA CORI
4345,TARIJA,CERCADO,0601010093,2013-10-07,26930,3,CERAMICA INDUSTRIAL SUREÑA S.A. (CERAMISUR S.A.)
4346,LA PAZ,EL ALTO,0000002712,2013-10-07,15411,4,PANADERIA APAZA
4347,LA PAZ,EL ALTO,0000002718,2013-10-08,15314,4,INSUFLABOL
4348,LA PAZ,EL ALTO,0000002631,2013-10-08,17113,4,TEXTILERA
4349,BENI,RIBERALTA,0000002846,2013-10-09,20220,4,CARPINTERIA JOELITO
4350,LA PAZ,EL ALTO,0000002717,2013-10-09,15314,4,ELABORACION DE PASANKALLAS JC
4351,BENI,RIBERALTA,0000002846,2013-10-09,,4,CARPINTERIA JOELITO
4352,BENI,RIBERALTA,0000002846,2013-10-09,36101,4,CARPINTERIA JOELITO
4353,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0000000277,2013-10-09,26950,3,PREVIERI
4354,LA PAZ,EL ALTO,0000002719,2013-10-10,15120,4,CAPITAN WHITE SEAFOOD SRL
4355,LA PAZ,EL ALTO,0000002715,2013-10-10,36990,4,ROLANDO BLANCO
4356,LA PAZ,EL ALTO,0000002716,2013-10-10,28110,4,TALLER EOLICOS EMANUEL
4357,LA PAZ,EL ALTO,0000002724,2013-10-11,36990,4,TALLER DE MANIQUIS HUIZA
4358,TARIJA,CERCADO,0601010329,2013-10-12,15131,4,DESARROLLO DE UNA PLANTA PROCESADORA DE TOMATE EN EL DEPARTAMENTO DE TARIJA
4359,TARIJA,CERCADO,0601010329,2013-10-12,15134,4,DESARROLLO DE UNA PLANTA PROCESADORA DE TOMATE EN EL DEPARTAMENTO DE TARIJA
4360,LA PAZ,EL ALTO,0201042548,2013-10-13,15411,4,PANADERIA CARINA
4361,TARIJA,CERCADO,0601010409,2013-10-14,28920,4,SOLDADURA
4362,TARIJA,CERCADO,0601010410,2013-10-14,28110,4,METALURGICA RIVERA
4363,LA PAZ,EL ALTO,0000002723,2013-10-14,15411,4,PANADERIA PAN DE CASA
4364,LA PAZ,EL ALTO,0000002722,2013-10-14,15411,4,PANADERIA CASA DE PANCITOS
4365,LA PAZ,VIACHA,0208010196,2013-10-15,26930,3,INCERPAZ TOP TEJA
4366,POTOSI,POTOSI,0000002667,2013-10-15,15419,4,PANADERIA PASTELERIA CHARLOTTE
4367,LA PAZ,VIACHA,0208010002,2013-10-15,26930,3,CERAMICA INCERPAZ LTDA
4368,LA PAZ,EL ALTO,0201042532,2013-10-16,15419,4,PANADERIA MAYA
4369,LA PAZ,EL ALTO,0000002721,2013-10-16,15412,4,PANADERIA MAYA
4370,LA PAZ,EL ALTO,0201042532,2013-10-16,15412,4,PANADERIA MAYA
4371,LA PAZ,EL ALTO,0000002721,2013-10-16,15411,4,PANADERIA MAYA
4372,LA PAZ,EL ALTO,0201042532,2013-10-16,15411,4,PANADERIA MAYA
4373,LA PAZ,EL ALTO,0000002721,2013-10-16,15419,4,PANADERIA MAYA
4374,LA PAZ,EL ALTO,0000002720,2013-10-17,28920,4,TALLER MECANICO DE AUTOMOTORES
4375,TARIJA,CERCADO,0601010411,2013-10-17,15492,4,OREGANOS DESHIDRATADOS
4376,LA PAZ,EL ALTO,0000002737,2013-10-18,15411,4,PANADERIA WARA
4377,LA PAZ,EL ALTO,0000002726,2013-10-18,36990,4,ARTDINEL
4378,LA PAZ,EL ALTO,0000002729,2013-10-21,36990,4,SAN FELIPE
4379,LA PAZ,EL ALTO,0000002742,2013-10-21,24230,4,LABORATORIO ARTESANAL INALFA HERMINIO CHOQUE CHOQUE
4380,LA PAZ,EL ALTO,0000002725,2013-10-21,36990,4,TALLER DE MANIQUIS SIRPA
4381,LA PAZ,EL ALTO,0000002742,2013-10-21,24242,4,LABORATORIO ARTESANAL INALFA HERMINIO CHOQUE CHOQUE
4382,SANTA CRUZ,LA GUARDIA,0701040110,2013-10-21,26960,4,MARMOLERIA JERUSALEN
4383,LA PAZ,EL ALTO,0000002736,2013-10-21,36990,4,DAFFYP TORO
4384,SANTA CRUZ,LA GUARDIA,0701040111,2013-10-22,15313,4,MOLINO IMPETRO MATERIALES ORGANICOS
4385,LA PAZ,EL ALTO,0000002679,2013-10-22,36990,4,LA FABRICA DEL MANIQUI
4386,LA PAZ,EL ALTO,0000002728,2013-10-22,36990,4,MANIQUIES LUNA
4387,SANTA CRUZ,LA GUARDIA,0701040111,2013-10-22,24230,4,MOLINO IMPETRO MATERIALES ORGANICOS
4388,LA PAZ,EL ALTO,0000002734,2013-10-22,36990,4,JERUSALEN ALFA Y OMEGA
4389,LA PAZ,EL ALTO,0000002681,2013-10-22,36990,4,FERNANDO RITA NOA
4390,LA PAZ,EL ALTO,0000002735,2013-10-22,36990,4,MANIQUIES JOVE
4391,LA PAZ,EL ALTO,0000002741,2013-10-22,28920,4,IMPORT & EXPORT PRL
4392,LA PAZ,EL ALTO,0000002740,2013-10-22,15411,4,PANADERIA DOÑA MAXIMA
4393,BENI,RIBERALTA,0000002848,2013-10-23,36101,4,CARPINTERIA PELUCHE YUNIOR
4394,COCHABAMBA,QUILLACOLLO,0309010252,2013-10-23,15419,4,SALTEÑERIA NICO
4395,BENI,RIBERALTA,0000002848,2013-10-23,20220,4,CARPINTERIA PELUCHE YUNIOR
4396,LA PAZ,EL ALTO,0000002738,2013-10-23,15411,4,PANADERIA CARINA
4397,LA PAZ,EL ALTO,0000002731,2013-10-23,36990,4,PENFIBRA
4398,LA PAZ,EL ALTO,0000002732,2013-10-23,36990,4,ARTEMAFIV
4399,LA PAZ,EL ALTO,0000002730,2013-10-23,36990,4,ARTE BOL
